,HURR_STAT_TRANSFO_2016,HURR_STAT_TRANSFO_2012,SHIP,TRUTH,HWRF,OFCL,FSSE,GFSO,DSHP,Consensus_wo_HURR,Consensus_HURR_STAT_TRANSFO,HURR_STAT_GRU_2016,HURR_STAT_GRU_2012,Consensus_HURR_STAT_GRU,HURR_STAT_COMP_2016,HURR_STAT_COMP_2012,Consensus_HURR_STAT_COMP,HURR_STAT_2016,HURR_STAT_2012,Consensus_HURR_STAT,HURR_GRU_ONLY_2016,HURR_GRU_ONLY_2012,Consensus_HURR_GRU_ONLY,HURR_TRANSFO_ONLY_2016,HURR_TRANSFO_ONLY_2012,Consensus_HURR_TRANSFO_ONLY,HURR_STAT_TRANSFO_COMP_2016,HURR_STAT_TRANSFO_COMP_2012,Consensus_HURR_STAT_TRANSFO_COMP,CONSENSUS_HURR_4_XGB_ElasticNet_MAE,CONSENSUS_HURR_4_XGB_MLP_MSE
88,40.1249,40.839115,46.0,30.0,42.0,45.0,45.0,32.0,42.0,43.0,42.281227,42.16556,42.026245,42.79139,45.404312,41.717056,43.601078,44.274082,42.483673,43.31852,39.778908,39.115925,42.194725,42.906776,44.57586,42.976692,41.13849,37.381996,42.534622,40.99352,41.318847869631576
89,33.25228,31.528456,37.0,30.0,40.0,40.0,39.0,33.0,37.0,38.666668,37.313072,35.21147,36.103672,37.802868,35.039516,34.811363,37.75988,33.310905,33.71424,37.32773,32.959824,33.10794,37.239956,39.338272,41.15515,38.834568,30.429953,31.858063,36.607487,34.021248,34.524425833933115
90,27.611797,28.955067,32.0,30.0,35.0,35.0,37.0,30.0,33.0,35.0,33.15295,32.06755,33.536217,34.266888,29.057138,30.141005,33.514286,28.866594,29.71432,33.46665,30.26482,30.807737,33.816204,36.17437,37.134422,35.293594,29.018261,29.963882,33.504566,29.48915,29.902463985766527
91,25.698015,26.591074,35.0,30.0,32.0,35.0,37.0,26.0,35.0,34.666668,32.424503,24.815386,28.140696,32.203846,26.636227,26.903294,32.659058,25.35122,27.817997,32.337807,24.597649,24.85582,32.149414,31.991835,33.90851,33.99796,27.083391,28.540224,32.770847,24.23232,25.31481169277889
92,26.28286,27.445251,32.0,24.999998,31.0,35.0,37.0,27.0,32.0,33.333332,31.570715,26.771467,28.40786,31.692867,28.165539,28.019245,32.041386,28.011364,27.98468,32.002842,24.620434,24.584877,31.15511,34.90873,34.15999,33.72718,26.710222,29.120136,31.677555,25.479746,27.026713291160025
93,26.121756,27.801023,34.0,24.999998,35.0,30.0,36.0,25.0,34.0,35.0,32.780437,27.074982,29.475487,33.018745,26.225641,28.110228,32.80641,26.249046,28.036673,32.812263,24.077648,23.914227,32.269413,34.63468,34.417595,34.90867,26.045696,28.482765,32.761425,25.633638,26.19296332357267
94,25.799438,26.565615,36.0,24.999998,26.0,30.0,34.0,20.0,36.0,32.0,30.44986,26.926836,27.94193,30.731709,27.611685,28.335056,30.902922,27.144388,28.642763,30.786097,24.01515,24.974953,30.003788,35.60899,37.02839,32.90225,25.035793,26.93222,30.25895,25.463709,26.773914811443134
95,25.262194,26.788307,33.0,20.0,30.0,30.0,33.0,21.0,33.0,32.0,30.315548,26.086277,28.003706,30.521568,28.129625,28.758963,31.032406,27.899944,29.224134,30.974987,23.448355,24.637688,29.86209,35.755127,35.78392,32.93878,26.22354,27.56825,30.555885,24.625317,26.63155060615286
96,59.42122,56.73654,57.0,60.0,63.0,65.0,65.0,63.0,57.0,61.666668,61.105305,58.544163,59.06338,60.88604,51.83417,51.52345,59.20854,51.595234,49.91935,59.148808,59.19055,58.021534,61.047638,56.122704,51.658154,60.280678,61.27236,56.961124,61.568092,59.337765,60.68026056127765
97,66.78246,65.65546,61.0,60.0,62.0,65.0,70.0,64.0,61.0,64.333336,64.94562,66.6099,68.296875,64.90247,60.432053,60.846573,63.358013,57.701843,57.71032,62.67546,66.84166,67.96983,64.96042,61.219215,57.317238,63.554802,67.2187,61.393353,65.05467,67.93325,68.8052789572235
98,68.169,68.00771,71.0,55.0,67.0,70.0,72.0,56.0,71.0,70.0,69.54225,76.94105,76.19591,71.73526,68.567154,67.54796,69.641785,63.87755,65.1505,68.46939,79.577126,80.058075,72.39428,61.31762,60.96927,67.82941,70.72488,68.75602,70.18122,75.45791,75.99107141809239
99,74.575775,75.910904,74.0,55.0,66.0,75.0,75.0,66.0,74.0,71.666664,72.39394,82.08756,82.51184,74.27189,71.93279,75.85644,71.7332,70.35488,75.21852,71.33872,83.99069,85.83069,74.74767,65.56223,60.91307,70.14056,75.56514,73.75313,72.64128,80.73832,80.8384445650546
100,64.55299,67.915085,69.0,55.0,59.0,70.0,73.0,55.0,69.0,67.0,66.388245,69.0403,70.91057,67.51007,63.837307,65.5085,66.20933,60.74888,64.93595,65.43722,69.3093,70.897415,67.577324,62.31712,60.15522,65.82928,63.909855,66.60928,66.22746,68.584236,68.72079060749154
101,65.48215,63.127247,67.0,55.0,71.0,70.0,70.0,63.0,67.0,69.333336,68.37054,65.01976,63.73877,68.254944,57.24146,54.853752,66.31036,57.246445,56.08761,66.311615,64.40109,63.111187,68.10027,61.828224,57.542717,67.457054,63.941757,60.86596,67.98544,65.88133,66.53490917293342
102,49.397865,50.085815,65.0,60.0,75.0,70.0,73.0,55.0,65.0,71.0,65.599464,45.233147,46.39421,64.55829,44.416256,46.212387,64.354065,43.620422,44.995804,64.155106,48.582417,47.133636,65.39561,53.42197,54.05747,66.60549,49.705425,47.681477,65.67635,46.792843,46.87211322178785
103,52.766655,56.8856,64.0,60.0,80.0,70.0,72.0,56.0,64.0,72.0,67.191666,48.529762,46.805992,66.13244,46.016376,47.248516,65.5041,45.94468,44.962708,65.48617,49.280945,47.937683,66.32024,52.64615,51.807224,67.16154,54.233593,56.74886,67.558395,50.15102,50.53046795208979
104,51.334602,55.023808,55.0,60.0,54.0,65.0,64.0,53.0,55.0,57.666668,56.08365,52.838497,51.033577,56.459625,47.394062,48.419815,55.098515,48.514606,46.94783,55.37865,52.85567,53.05844,56.463917,47.9055,48.441193,55.226376,57.479546,56.05299,57.61989,52.104782,52.322368278082166
105,52.748177,55.903927,51.0,60.0,55.0,65.0,59.0,55.0,51.0,55.0,54.437042,55.040833,52.787724,55.01021,48.819744,50.39052,53.454937,49.20174,47.893166,53.550434,55.06178,55.558132,55.015446,50.64328,50.314278,53.91082,55.167202,59.250122,55.0418,54.24529,54.805065945534885
106,56.124084,55.36593,52.0,60.0,52.0,60.0,59.0,50.0,52.0,54.333332,54.78102,63.421703,64.54575,56.605427,59.468597,61.83537,55.61715,57.6612,56.679802,55.1653,67.63138,67.440735,57.657845,56.864326,57.905113,54.96608,53.042217,59.412865,54.010555,61.28145,60.960377213435144
107,53.031097,55.817436,51.0,55.0,47.0,50.0,55.0,52.0,51.0,51.0,51.507774,60.163044,59.588116,53.29076,57.70991,61.70889,52.67748,56.476322,58.928196,52.36908,61.327316,63.736996,53.58183,52.184814,53.50953,51.296204,57.420002,54.721874,52.605,57.798286,57.33439892067901
108,51.89247,54.281475,56.0,55.0,47.0,60.0,56.0,50.0,56.0,53.0,52.723118,56.34465,57.47849,53.836163,57.46589,59.828644,54.11647,57.44332,58.196148,54.110832,59.122627,61.23964,54.530655,52.567104,53.529835,52.891777,55.165375,50.728672,53.541344,54.576366,53.25867827540092
109,53.36546,54.459515,51.0,55.0,48.0,55.0,57.0,48.0,51.0,52.0,52.341366,56.33586,56.867683,53.083965,57.017567,55.97818,53.25439,55.360394,54.410564,52.8401,56.587154,56.62116,53.14679,51.76166,50.751575,51.940414,54.069885,51.845177,52.51747,55.529152,54.91339795446454
110,52.839256,54.020317,48.0,50.0,47.0,50.0,52.0,52.0,48.0,49.0,49.959816,56.124207,55.840492,50.78105,55.39603,56.76285,50.599007,54.39477,52.7251,50.348694,53.275864,55.380516,50.068966,52.094467,52.517338,49.773617,53.17403,53.67822,50.043507,55.08562,54.59867833140873
111,40.042355,39.50253,49.0,45.0,42.0,50.0,48.0,48.0,49.0,46.333332,44.76059,42.225475,43.561615,45.30637,48.216877,48.176624,46.80422,45.41777,44.115273,46.104443,40.105553,39.925747,44.77639,44.543854,46.493435,45.885963,39.463783,43.394485,44.615944,41.260426,41.775862773909395
112,43.82516,42.775085,42.0,40.0,41.0,40.0,42.0,43.0,42.0,41.666668,42.20629,43.42945,45.131454,42.10736,49.74103,47.605286,43.685257,47.30379,44.840405,43.075947,42.997276,42.792324,41.99932,44.088966,44.622124,42.27224,44.029953,48.445934,42.25749,43.491234,43.60819182134709
113,46.02755,44.63755,32.0,35.0,39.0,35.0,37.0,38.0,32.0,36.0,38.50689,43.92878,43.9665,37.982193,49.651787,49.447746,39.41295,48.946507,46.290333,39.236626,42.23532,41.346085,37.55883,44.042538,45.15566,38.010635,44.321857,50.63355,38.080463,44.371986,44.14384847424127
114,34.504517,37.3925,31.0,35.0,34.0,35.0,36.0,34.0,31.0,33.666668,33.87613,33.460068,33.95195,33.615017,37.9141,38.774025,34.728523,38.031574,37.063026,34.757893,35.228558,34.191284,34.05714,40.842064,42.31659,35.460518,35.44201,37.146297,34.110504,32.919586,34.73563775504083
115,30.886362,32.210476,24.0,30.0,31.0,30.0,31.0,31.0,24.0,28.666666,29.22159,30.533997,31.91439,29.1335,32.817802,33.176506,29.70445,31.187635,32.02336,29.29691,31.498468,32.274246,29.374617,41.007164,40.188217,31.751791,32.887577,32.07781,29.721893,30.017471,31.260717679076933
116,27.739607,28.245768,22.0,30.0,28.0,25.0,27.0,29.0,22.0,25.666666,26.184902,27.825586,29.664799,26.206396,27.273932,27.70362,26.068483,27.767199,28.21203,26.1918,28.502823,28.986435,26.375706,38.73543,36.826096,28.933857,28.695572,27.80809,26.423893,26.665697,27.177024730509974
117,26.587557,25.975035,20.0,30.0,29.0,25.0,25.0,29.0,20.0,24.666666,25.146889,27.50963,26.934427,25.377407,26.796097,27.03686,25.199024,25.9172,26.283175,24.9793,27.361464,27.652828,25.340366,39.065884,37.2352,28.266472,27.114594,26.601355,25.278648,26.280949,26.663954653213164
118,62.810467,60.917652,65.0,70.0,48.0,70.0,72.0,53.0,65.0,61.666668,61.952618,64.78357,62.250534,62.445892,60.841274,61.50245,61.46032,61.52838,59.98275,61.632095,66.73741,64.23237,62.934353,63.756313,62.67662,62.18908,63.001747,65.74393,62.000435,64.37673,63.74781973153859
119,56.80867,52.489296,64.0,75.0,64.0,70.0,71.0,48.0,64.0,66.333336,63.952168,63.75753,61.650562,65.689384,53.984547,54.00589,63.246136,51.27526,50.921314,62.568817,61.480297,58.98068,65.12007,56.657597,57.021076,63.9144,55.45033,54.820244,63.612583,62.13361,63.684095664080374
120,73.33915,68.10103,69.0,90.0,91.0,75.0,79.0,58.0,69.0,79.666664,78.084785,79.10313,85.03385,79.52578,72.894135,70.65059,77.97353,70.22484,72.44368,77.30621,79.510994,80.03415,79.62775,67.23642,61.86467,76.559105,75.97754,73.32505,78.744385,78.464294,78.21836443179323
121,80.87282,80.030655,75.0,105.0,52.0,80.0,82.0,50.0,75.0,69.666664,72.4682,85.19969,89.821846,73.54993,81.36164,79.91554,72.59041,82.00217,82.04826,72.75054,86.607056,88.76532,73.901764,69.60538,66.99591,69.651344,81.78487,79.535065,72.69621,84.6413,83.13328088598715
122,85.82041,88.081535,76.0,115.0,61.0,75.0,76.0,59.0,76.0,71.0,74.7051,93.4211,95.25806,76.60527,86.540184,86.53604,74.88505,86.19763,84.29351,74.79941,94.480095,92.05602,76.870026,70.713,72.670364,70.92825,86.01987,82.17294,74.75497,92.1336,91.06744114187798
123,91.87985,92.03896,81.0,110.0,60.0,75.0,75.0,54.0,81.0,72.0,76.96996,91.5374,95.39989,76.88435,90.85848,93.621445,76.71462,88.55889,92.08504,76.139725,93.081665,93.64415,77.27042,74.20697,81.49721,72.55174,93.27095,96.106415,77.31773,93.67044,92.43119517873673
124,102.6827,99.97847,88.0,100.0,75.0,90.0,83.0,47.0,88.0,82.0,87.17068,104.70927,108.80388,87.677315,103.265396,106.147995,87.316345,102.237015,105.09259,87.05925,105.53935,109.58572,87.88484,85.03672,82.77225,82.75918,102.16698,107.77405,87.04175,106.14955,105.01883179031563
125,109.21059,105.39322,97.0,85.0,77.0,95.0,90.0,50.0,97.0,88.0,93.30264,104.76466,106.3141,92.19116,103.27394,105.03912,91.81848,106.37653,104.0389,92.59413,107.90588,110.888435,92.97647,69.40923,80.62681,83.35231,107.17517,103.112885,92.79379,108.02307,107.75376107168302
126,105.44995,101.44826,91.0,75.0,80.0,90.0,83.0,47.0,91.0,84.666664,89.86249,96.85509,101.10161,87.713776,104.98995,106.49995,89.74749,101.4001,101.77214,88.85002,102.60104,104.17366,89.15026,87.55976,84.74741,85.38994,105.96774,103.64827,89.991936,102.607346,102.37005921988217
127,81.97064,79.1476,78.0,65.0,77.0,80.0,68.0,41.0,78.0,74.333336,76.24266,75.19207,77.247475,74.54802,84.36856,85.93212,76.84214,82.12103,80.52774,76.28026,78.66018,80.70157,75.41505,65.46588,67.26871,72.11647,84.976944,82.45397,76.99423,79.02508,77.80838129763546
128,69.7034,67.234665,60.0,55.0,47.0,65.0,57.0,39.0,60.0,54.666668,58.42585,58.758472,61.09146,55.689617,71.19723,68.88278,58.79931,66.32802,61.942436,57.582005,61.754177,60.9358,56.438545,66.90759,66.308075,57.7269,67.197784,66.77511,57.799446,64.10058,62.94918992548058
129,46.641533,46.351536,53.0,45.0,45.0,55.0,48.0,38.0,53.0,48.666668,48.160385,49.453773,49.411205,48.86344,49.58169,53.399864,48.895424,42.973663,50.34232,47.243416,50.337685,52.40654,49.08442,52.799805,52.530045,49.69995,44.50965,44.629128,47.62741,49.47845,50.49142808445152
130,43.880363,44.803963,40.0,35.0,42.0,45.0,36.0,42.0,40.0,39.333332,40.470093,50.436974,51.518414,42.109245,36.21373,38.83538,38.553432,37.616432,38.74439,38.904106,49.371372,49.721214,41.842842,48.145237,47.20883,41.53631,41.33544,41.88933,39.833862,47.726677,43.796904185675146
131,38.24443,34.013878,38.0,30.0,36.0,40.0,41.0,39.0,38.0,38.333332,38.311108,40.032295,39.32505,38.75807,32.754944,31.820463,36.938736,33.72917,33.19263,37.182293,42.17962,39.127506,39.294907,45.01088,42.96449,40.00272,34.391563,37.78041,37.347893,38.756588,35.77523289212941
132,32.4252,30.452078,35.0,30.0,35.0,30.0,34.0,37.0,35.0,34.666668,34.1063,32.87574,33.419323,34.218933,31.346329,29.771347,33.836582,31.21273,30.136593,33.803185,34.554222,33.730907,34.638557,37.62524,38.192574,35.40631,31.170317,30.088108,33.79258,31.925108,31.73275382326484
133,30.308126,28.817982,24.0,30.0,30.0,30.0,29.0,29.0,24.0,27.666666,28.327032,27.89785,26.635578,27.724463,27.517616,27.726015,27.629404,27.860657,27.76364,27.715164,28.969307,27.028294,27.992327,35.59195,37.36095,29.647987,27.412853,28.55234,27.603214,27.796007,27.501538235201803
134,25.78417,26.205215,17.0,24.999998,29.0,25.0,25.0,26.0,17.0,23.666666,24.196043,25.232256,24.463324,24.058064,24.876835,25.79861,23.969208,25.912256,25.930502,24.228064,24.979357,24.618265,23.994839,32.885674,32.400185,25.971418,26.90143,27.826435,24.475357,24.114265,24.72576150813552
135,53.41532,49.84829,60.0,55.0,47.0,60.0,58.0,52.0,60.0,55.0,54.60383,48.18231,45.663265,53.295578,52.599636,51.12466,54.39991,54.0602,52.0148,54.76505,45.449318,45.58043,52.612328,49.2335,48.256405,53.558376,53.120415,51.08066,54.530106,49.677963,48.62609899441762
136,56.77153,56.3825,56.0,55.0,41.0,55.0,61.0,48.0,56.0,52.666668,53.692883,58.713013,58.368687,54.178253,58.70991,54.71526,54.17748,58.877823,57.674557,54.219456,60.80533,58.1945,54.701332,51.81785,52.954082,52.45446,53.827675,55.857433,52.956917,58.0681,57.13280069136559
137,62.354095,58.137238,66.0,55.0,41.0,65.0,63.0,51.0,66.0,56.666668,58.088524,63.603924,64.18869,58.40098,63.501312,61.248962,58.375328,64.58545,62.118134,58.646362,65.69017,64.859344,58.922543,54.62951,54.028336,56.15738,59.774693,57.491447,57.443672,63.252316,61.738274541577304
138,56.486553,54.227486,64.0,55.0,56.0,65.0,61.0,55.0,64.0,60.333332,59.37164,60.286568,59.154858,60.32164,61.808212,59.30711,60.702053,60.318962,60.905872,60.329742,62.954926,61.430744,60.98873,55.1754,54.39781,59.04385,53.349663,54.6468,58.587418,59.235367,58.058864813731404
139,54.631374,51.60606,58.0,55.0,53.0,60.0,58.0,53.0,58.0,56.333332,55.907845,55.440414,53.674286,56.110104,59.254974,57.00093,57.063744,58.1847,57.16586,56.796173,55.824345,55.835487,56.206085,53.296204,53.633602,55.57405,50.31195,50.854004,54.827988,55.274887,54.15806976789121
140,54.084557,53.790066,56.0,60.0,56.0,55.0,58.0,48.0,56.0,56.666668,56.02114,56.101734,53.970806,56.525433,52.343456,52.26956,55.585865,53.872643,51.85076,55.968163,54.36389,53.4272,56.090973,53.223648,53.832207,55.805912,52.665466,52.14978,55.666367,55.151714,54.95194436377355
141,54.07224,54.688442,58.0,60.0,54.0,55.0,55.0,62.0,58.0,55.666668,55.26806,55.487427,54.72535,55.621857,51.781094,51.871525,54.695274,52.90707,52.60182,54.97677,53.507004,52.51451,55.12675,50.82362,51.657333,54.455906,52.785877,53.860645,54.94647,54.842983,54.82216793269997
142,55.82606,54.913536,58.0,55.0,57.0,55.0,55.0,58.0,58.0,56.666668,56.456516,56.509865,55.360977,56.627464,51.456272,52.540936,55.364067,51.897408,51.71295,55.47435,54.577255,53.27359,56.144314,50.54516,50.231945,55.13629,54.90043,56.389275,56.225105,56.38922,56.985172788217895
143,54.293446,54.438923,56.0,50.0,48.0,55.0,58.0,57.0,56.0,54.0,54.07336,55.01524,55.326725,54.25381,46.39513,48.265453,52.09878,48.524868,47.490654,52.631218,53.759583,53.72794,53.939896,51.15649,51.63529,53.289124,51.409744,53.340843,53.352436,54.57619,55.13082513124868
144,58.18766,60.875698,65.0,45.0,50.0,60.0,60.0,55.0,65.0,58.333332,58.296913,65.29436,66.8212,60.07359,61.23775,61.526196,59.059437,62.717323,60.519543,59.42933,65.91417,65.882744,60.228542,57.214985,59.632153,58.053745,58.438164,61.226444,58.359543,62.63083,61.344761021924604
145,53.879246,55.757153,66.0,50.0,48.0,60.0,58.0,65.0,66.0,57.333332,56.46981,59.70922,62.87876,57.927307,57.614952,59.985397,57.40374,58.294605,59.492172,57.57365,59.68809,59.65589,57.922024,55.089756,56.542427,56.772438,57.070812,54.106243,57.267704,57.456993,56.476081661739855
146,46.37806,44.368843,55.0,55.0,49.0,60.0,57.0,60.0,55.0,53.666668,51.844513,44.96292,45.374966,51.49073,44.823795,46.496223,51.455948,45.100555,46.059113,51.52514,43.77762,43.874928,51.194405,48.981102,49.20492,52.495277,43.706818,45.87313,51.176704,45.136353,44.88987978842989
147,39.45965,37.625,50.0,65.0,58.0,55.0,59.0,54.0,50.0,55.666668,51.614914,40.32953,40.968307,51.832382,38.3815,37.210957,51.345375,39.27536,40.467693,51.56884,39.069386,37.956524,51.517345,43.915375,44.28763,52.728844,37.796745,38.699867,51.19919,39.30259,38.88452287795242
148,33.471577,34.076096,49.0,70.0,53.0,45.0,53.0,50.0,49.0,51.666668,47.117893,34.699486,35.23371,47.424873,34.417812,34.63201,47.354454,35.653046,34.79801,47.66326,34.660202,34.15705,47.41505,38.611637,39.833458,48.40291,33.2631,33.586113,47.065773,33.18088,33.981587062675175
149,45.49788,47.65086,43.0,75.0,44.0,45.0,45.0,40.0,43.0,44.0,44.37447,47.55861,50.07274,44.889652,44.200745,46.339836,44.050186,43.648712,45.50457,43.912178,52.51405,50.655926,46.128513,46.75776,45.350105,44.689438,47.44123,48.42832,44.860306,46.669106,46.69730908706711
150,51.007854,50.384975,55.0,75.0,57.0,45.0,55.0,52.0,55.0,55.666668,54.501965,55.479485,53.242977,55.619873,49.475426,51.19944,54.11886,50.38244,48.18625,54.34561,56.648727,54.03989,55.91218,51.42817,50.971176,54.60704,51.10905,52.717594,54.527264,53.688023,53.9851935370351
151,64.25256,65.13603,71.0,60.0,55.0,60.0,62.0,55.0,71.0,62.666668,63.06314,67.49939,69.66227,63.874847,63.609295,64.96857,62.902325,61.6139,62.585316,62.403473,76.51304,74.68947,66.12826,65.878845,65.07062,63.46971,67.20382,66.0472,63.800957,67.228516,66.9965463889774
152,59.500137,64.74863,67.0,55.0,52.0,60.0,61.0,54.0,67.0,60.0,59.875034,67.77352,70.558846,61.943382,62.647694,64.25355,60.661922,61.301178,62.430885,60.325294,72.77211,72.31007,63.193027,65.687096,65.82435,61.421776,60.670906,65.335884,60.167725,65.343636,64.79646799416503
153,69.91759,77.09908,64.0,45.0,44.0,60.0,57.0,53.0,64.0,55.0,58.729397,71.82176,73.25134,59.20544,68.52013,74.47696,58.38003,73.06915,72.93304,59.51729,76.78722,77.59748,60.446804,66.658516,69.33044,57.914627,73.29476,77.57678,59.573692,70.90593,68.91988230723305
154,56.491993,56.68167,49.0,35.0,38.0,50.0,45.0,40.0,49.0,44.0,47.122997,54.58943,51.542397,46.647358,57.7053,59.303715,47.426323,54.247517,57.29622,46.56188,55.941925,55.25157,46.98548,62.06784,61.54951,48.51696,56.085415,55.229603,47.021355,56.022377,55.89117519546189
155,31.987633,30.74574,30.0,30.0,31.0,35.0,34.0,36.0,30.0,31.666666,31.746908,33.572704,33.229317,32.143177,32.816074,35.65078,31.954018,32.889046,35.565056,31.972261,36.148804,33.722885,32.7872,41.162605,42.143898,34.04065,30.979862,33.97444,31.494965,32.1164,32.74965008353996
156,33.233162,33.485313,27.0,24.999998,29.0,30.0,30.0,28.0,27.0,28.666666,29.80829,31.225574,31.329098,29.306393,33.505966,33.314754,29.876492,32.544506,33.171627,29.636127,33.285805,31.412035,29.821451,37.837364,40.079376,30.959341,32.32277,34.09189,29.580692,31.280859,32.09824054133746
157,28.795828,28.525341,21.0,24.999998,25.0,25.0,25.0,24.0,21.0,23.666666,24.948957,26.620928,26.277449,24.405231,27.42766,26.331173,24.606915,27.349083,27.921816,24.58727,26.828634,25.964155,24.457159,34.829376,37.235832,26.457344,28.399406,29.370304,24.849852,26.423172,26.77026857713935
158,50.45616,49.899704,52.0,40.0,47.0,45.0,52.0,55.0,52.0,50.333332,50.36404,52.762516,51.45747,50.940628,55.97094,55.48878,51.742737,54.85434,56.241005,51.463585,52.295948,52.04196,50.823986,52.163887,52.52502,50.79097,53.930492,52.449707,51.232624,51.90066,50.60030947113313
159,49.471016,46.34576,48.0,35.0,47.0,45.0,48.0,49.0,48.0,47.666668,48.117752,47.258858,47.450615,47.564713,52.315147,50.258198,48.82879,50.67801,49.86464,48.419502,47.083813,47.919907,47.520954,50.30126,50.763916,48.325317,51.70298,46.724506,48.675743,48.09376,47.993117234944194
160,45.467964,47.247906,46.0,35.0,43.0,45.0,48.0,45.0,46.0,45.666668,45.61699,48.377666,44.92277,46.344418,49.255695,47.332436,46.563923,49.757683,49.036343,46.689423,47.723648,45.70608,46.180912,49.932777,49.613735,46.733192,45.710083,47.71688,45.67752,46.8271,46.55396035049534
161,36.1209,37.07885,39.0,35.0,40.0,40.0,42.0,44.0,39.0,40.333332,39.280224,33.336838,36.216316,38.58421,33.219154,36.04666,38.554787,32.783302,33.81239,38.445824,34.121586,33.150932,38.780396,44.782593,48.207844,41.44565,38.119453,33.716988,39.77986,33.758762,33.03920811367642
162,28.468596,28.995947,29.0,35.0,38.0,30.0,37.0,40.0,29.0,34.666668,33.11715,31.1118,29.386667,33.77795,27.779566,28.8607,32.944893,27.882498,28.800299,32.970623,29.944736,29.551538,33.486183,46.90598,48.84484,37.726494,27.971737,27.128801,32.992935,29.191551,28.91609327437418
