,HURR_STAT_TRANSFO_2016,HURR_STAT_TRANSFO_2012,SHIP,TRUTH,HWRF,OFCL,FSSE,GFSO,DSHP,Consensus_wo_HURR,Consensus_HURR_STAT_TRANSFO,HURR_STAT_GRU_2016,HURR_STAT_GRU_2012,Consensus_HURR_STAT_GRU,HURR_STAT_COMP_2016,HURR_STAT_COMP_2012,Consensus_HURR_STAT_COMP,HURR_STAT_2016,HURR_STAT_2012,Consensus_HURR_STAT,HURR_GRU_ONLY_2016,HURR_GRU_ONLY_2012,Consensus_HURR_GRU_ONLY,HURR_TRANSFO_ONLY_2016,HURR_TRANSFO_ONLY_2012,Consensus_HURR_TRANSFO_ONLY,HURR_STAT_TRANSFO_COMP_2016,HURR_STAT_TRANSFO_COMP_2012,Consensus_HURR_STAT_TRANSFO_COMP,CONSENSUS_HURR_4_XGB_MLP_MSE,CONSENSUS_HURR_4_XGB_ElasticNet_MSE
432,54.651424,54.584484,59.0,55.0,63.0,60.0,68.0,44.0,59.0,63.333332,61.162857,53.14211,48.681454,60.785526,52.883812,50.012238,60.720955,54.51709,50.631382,61.129272,52.09174,49.59093,60.522934,50.95973,51.541885,60.239933,55.792614,53.782078,61.448154,53.22911857709341,53.564945
433,51.334263,53.19526,60.0,60.0,75.0,55.0,66.0,58.0,60.0,67.0,63.083565,46.82331,45.563744,61.955826,51.215298,47.455227,63.053825,49.399162,48.11752,62.599792,47.819897,45.273384,62.204975,49.71637,49.743633,62.679092,53.115532,52.538097,63.528885,49.692911011394024,48.964554
434,50.49469,52.664886,65.0,65.0,64.0,60.0,71.0,55.0,65.0,66.666664,62.623672,46.45392,45.1505,61.61348,49.040127,46.710403,62.260033,47.58892,47.38679,61.897232,45.87224,45.73706,61.46806,49.529617,49.123245,62.382404,55.119934,51.806236,63.779984,49.000166058132336,48.44081
435,57.58011,53.91004,57.0,70.0,62.0,55.0,62.0,50.0,57.0,60.333332,59.645027,55.13391,52.568005,59.033478,54.83707,53.22835,58.959267,53.62314,50.665997,58.655785,55.953506,54.955402,59.238377,52.037125,50.8376,58.25928,57.06239,59.875336,59.5156,57.58840223403291,56.8669
436,57.287895,52.689087,68.0,75.0,64.0,65.0,74.0,60.0,68.0,68.666664,65.821976,57.380478,59.493454,65.84512,58.395927,54.83695,66.09898,56.72729,53.455875,65.68182,60.768288,60.95182,66.69207,59.497498,55.139317,66.374374,60.97322,57.643955,66.7433,58.40957337589704,57.76533
437,54.207867,53.552975,71.0,80.0,75.0,70.0,73.0,71.0,71.0,73.0,68.30196,63.80097,63.923073,70.70024,61.133717,56.311825,70.03343,58.08734,57.24242,69.271835,66.718605,65.55205,71.42965,63.448734,62.437046,70.61218,60.02918,62.79263,69.75729,60.59368955601665,59.981976
438,61.001602,56.37421,74.0,85.0,75.0,75.0,84.0,68.0,74.0,77.666664,73.5004,68.33729,65.13701,75.33432,62.236526,60.516224,73.80913,61.572426,57.620953,73.643105,68.75984,67.39228,75.43996,69.55523,68.196205,75.63881,61.787262,64.90081,73.696815,66.18508016965369,65.74982
439,69.93473,64.99443,76.0,90.0,67.0,80.0,80.0,66.0,76.0,74.333336,73.23368,81.43799,74.78995,76.1095,69.59905,67.13899,73.149765,69.20721,64.49226,73.0518,77.18996,74.88723,75.047485,74.36193,72.39425,74.340485,69.20766,64.65343,73.05191,79.02226758236566,77.680275
440,77.64193,75.50393,76.0,90.0,69.0,80.0,80.0,62.0,76.0,75.0,75.660484,84.58951,82.80669,77.39738,72.80183,75.13066,74.450455,73.96005,72.55558,74.74001,85.3819,80.46831,77.595474,86.226746,86.50397,77.80669,81.89858,77.94476,76.72465,85.43475372899842,83.07529
441,80.238045,79.43553,74.0,80.0,74.0,80.0,77.0,68.0,74.0,75.0,76.30951,81.35882,87.116165,76.58971,79.96522,77.70895,76.2413,80.58336,81.75178,76.39584,86.507675,86.60789,77.87692,91.99426,92.5672,79.248566,80.557434,84.107376,76.38936,81.34732156438244,81.84844
442,85.25702,83.16149,77.0,80.0,71.0,80.0,85.0,66.0,77.0,77.666664,79.564255,84.923965,86.812,79.48099,83.25159,85.141495,79.0629,86.83505,85.52217,79.95876,84.11484,82.96741,79.27871,89.23747,93.39795,80.55937,84.577126,81.171555,79.39428,85.08682550083262,85.65056
443,84.78459,85.229546,77.0,85.0,82.0,85.0,82.0,72.0,77.0,80.333336,81.44615,86.3994,87.670364,81.84985,84.29325,82.31206,81.32331,87.75353,80.998726,82.188385,88.033066,88.861465,82.25827,85.63306,88.50648,81.658264,84.82041,85.07773,81.4551,85.368261101913,86.19331
444,82.381035,80.662636,76.0,95.0,80.0,85.0,82.0,71.0,76.0,79.333336,80.09526,80.466705,82.2513,79.61668,82.33909,81.95576,80.08477,83.24834,79.52379,80.31209,83.20973,82.78432,80.30243,85.389725,84.785255,80.84743,81.0851,81.03889,79.77127,81.61038030293658,82.13942
445,66.36429,63.559807,83.0,100.0,87.0,85.0,83.0,69.0,83.0,84.333336,79.84107,62.84635,66.85125,78.961586,67.18284,64.02799,80.04571,68.09932,64.745,80.274826,63.440292,65.045364,79.11008,68.41668,68.07526,80.35417,65.327324,63.781067,79.58183,63.96296769294648,64.40768
446,66.74816,64.7863,84.0,100.0,94.0,80.0,87.0,71.0,84.0,88.333336,82.93704,66.787674,69.78092,82.946915,70.54578,69.79751,83.886444,68.6618,67.56931,83.41545,68.11167,70.92743,83.277916,68.60196,67.72356,83.40049,68.25745,68.4921,83.31436,66.99276052076856,67.31267
447,77.715454,75.39953,80.0,90.0,87.0,80.0,82.0,84.0,80.0,83.0,81.67886,72.93382,74.1638,80.48346,76.55678,76.246605,81.38919,78.59215,76.19372,81.89804,76.55368,79.31803,81.38842,76.673965,76.981255,81.41849,77.10861,72.9036,81.52715,74.87973587621997,75.3996
448,77.26238,72.69941,89.0,85.0,95.0,90.0,94.0,84.0,89.0,92.666664,88.8156,69.3501,67.359024,86.837524,76.60864,81.234055,88.65216,75.54712,75.49439,88.38678,71.52638,71.23926,87.38159,74.715034,74.99812,88.17876,71.22194,68.312355,87.30548,73.25819989171362,73.74528
449,66.257126,68.36595,82.0,80.0,85.0,85.0,86.0,83.0,82.0,84.333336,79.814285,66.67228,65.54848,79.91807,73.57118,73.56001,81.64279,67.997116,69.49069,80.24928,67.36301,69.420105,80.09075,69.739815,71.83699,80.68495,58.135292,66.45418,77.78382,66.69819066656495,67.539604
450,62.338913,60.47082,76.0,75.0,86.0,80.0,80.0,83.0,76.0,80.666664,76.08473,57.177498,59.36186,74.79437,65.070724,62.751793,76.767685,63.047474,60.02186,76.26187,64.43688,66.90314,76.60922,68.58216,65.774895,77.64554,53.267296,55.11557,73.816826,59.765263544931194,59.735462
451,58.366047,59.198494,69.0,70.0,71.0,80.0,64.0,78.0,69.0,68.0,65.591515,53.04822,56.370136,64.262054,64.16846,65.21353,67.042114,61.75734,58.34064,66.43933,60.236656,61.791687,66.059166,65.57099,66.14009,67.392746,58.452644,56.45725,65.61316,53.082301185857524,55.247585
452,53.48065,57.067635,60.0,65.0,55.0,65.0,50.0,59.0,54.0,53.0,53.120163,51.43659,58.79909,52.609146,61.742184,64.191376,55.185547,58.18507,55.778267,54.29627,59.10831,58.157364,54.527077,59.497692,60.999794,54.624424,52.940678,52.92593,52.98517,49.351553230885145,52.148556
453,56.322124,56.094036,52.0,62.5,52.0,55.0,43.0,48.0,40.0,45.0,47.830532,50.21239,58.74197,46.303097,57.732185,58.638832,48.183044,53.820328,53.760414,47.205082,56.941673,57.51379,47.98542,56.022335,56.865154,47.755585,59.581436,51.43173,48.64536,55.01850169758968,53.528076
454,52.421913,52.623306,54.0,45.0,41.0,50.0,50.0,44.0,54.0,48.333332,49.355476,56.63832,56.620495,50.40958,53.1763,52.33483,49.544075,55.198406,58.159637,50.049603,56.49253,56.1647,50.37313,49.807068,50.54519,48.701767,54.725437,54.110382,49.93136,53.843654733226806,54.323433
455,58.04371,57.99287,58.0,40.0,45.0,50.0,53.0,39.0,58.0,52.0,53.510925,55.48972,57.380272,52.87243,56.055004,55.43563,53.013752,55.460564,59.812057,52.865143,57.79399,57.49196,53.448498,52.95851,52.3166,52.239628,54.850197,58.57371,52.712547,57.6537279701636,57.04145
456,48.639084,48.55396,60.0,40.0,40.0,50.0,49.0,41.0,60.0,49.666668,49.40977,42.833073,42.978924,47.958267,46.258778,46.40543,48.814693,47.888092,46.68209,49.222023,43.494392,43.30414,48.123596,49.497955,49.800022,49.62449,47.10855,54.90475,49.027138,44.52014839060083,44.7816
457,78.670494,77.100365,67.0,65.0,50.0,65.0,64.0,44.0,67.0,60.333332,64.917625,77.408066,74.669014,64.60202,70.750595,73.371414,62.93765,76.032455,74.03102,64.25812,80.47359,81.06239,65.36839,73.22924,67.85089,63.557312,81.27,73.95478,65.5675,78.37791775301784,78.5031
458,103.69425,92.46271,77.0,65.0,60.0,75.0,78.0,49.0,77.0,71.666664,79.67356,96.3065,94.699005,77.82663,101.262825,94.430115,79.065704,102.37634,96.22391,79.344086,104.826385,99.21113,79.9566,78.71687,74.17711,73.429214,101.41705,99.08194,79.10426,102.39292882935248,101.21861
459,91.691666,85.02878,76.0,55.0,73.0,80.0,78.0,50.0,76.0,75.666664,79.67291,78.65207,77.89181,76.41302,87.76964,89.976265,78.69241,84.832436,87.972206,77.95811,85.94714,83.21269,78.236786,77.31308,76.582985,76.07827,91.40892,91.68141,79.602234,87.2386842339893,86.495346
460,69.19709,70.690704,73.0,45.0,53.0,80.0,77.0,62.0,73.0,67.666664,68.04927,70.86373,67.85787,68.465935,64.895836,65.9827,66.97396,67.40965,63.31244,67.60242,72.00972,74.3896,68.752426,71.10353,70.297714,68.52588,71.06351,68.83039,68.51588,71.04984755622718,70.692726
461,67.26083,69.76991,72.0,45.0,53.0,75.0,66.0,51.0,72.0,63.666668,64.56521,71.255005,68.511375,65.56375,63.97254,66.10227,63.743134,61.298866,64.100044,63.074715,74.06655,75.5452,66.26664,67.9894,68.21019,64.74735,65.519226,69.26706,64.12981,72.72174621610988,71.26384
462,66.40102,68.28173,63.0,45.0,54.0,65.0,64.0,48.0,63.0,60.333332,61.850254,72.19272,69.964554,63.29818,64.13256,60.769295,61.283142,63.202393,63.61043,61.0506,74.094406,74.49954,63.7736,73.127884,69.30342,63.53197,66.32888,70.323975,61.832222,72.21383116129672,70.90489
463,42.066586,43.7492,46.0,45.0,44.0,50.0,51.0,38.0,46.0,47.0,45.766647,45.70677,47.981018,46.676693,41.557137,37.873177,45.639282,41.067226,43.980423,45.516808,48.03189,48.104393,47.257973,66.20194,66.008286,51.800484,39.191727,43.094704,45.04793,44.11153875687222,43.977757
464,39.394863,38.454796,35.0,40.0,37.0,35.0,35.0,37.0,35.0,35.666668,36.598717,37.59971,36.96237,36.149925,34.581505,34.43377,35.39538,34.891212,37.59908,35.4728,37.048157,35.76735,36.01204,81.663345,78.9806,47.165836,42.391365,42.401386,37.34784,35.71823648427414,38.208977
465,41.091614,40.596035,32.0,35.0,28.0,35.0,30.0,34.0,32.0,30.0,32.772903,41.652397,41.95571,32.9131,39.87828,40.065453,32.46957,39.44055,41.228165,32.360138,43.722702,42.543434,33.430676,92.28286,90.68741,45.570717,41.82768,45.194584,32.95692,41.33382290208561,41.167522
466,39.5596,40.168755,36.0,35.0,33.0,35.0,33.0,35.0,36.0,34.0,35.3899,39.79274,39.238747,35.448185,42.75026,41.43764,36.187565,42.97899,41.46026,36.244747,42.383106,42.66285,36.095776,89.89075,87.010315,47.972687,40.22058,39.70742,35.555145,38.750328184748284,38.696342
467,41.30019,41.89431,40.0,35.0,35.0,35.0,34.0,34.0,40.0,36.333332,37.575047,42.15909,41.590355,37.789772,42.93972,41.892982,37.984932,42.60817,42.250645,37.902042,45.33476,45.67723,38.58369,51.97143,56.23296,40.24286,41.54415,41.36271,37.63604,41.461031810377676,41.20611
468,44.679558,44.145447,38.0,35.0,30.0,35.0,36.0,26.0,38.0,34.666668,37.16989,45.163456,47.712715,37.290863,41.483406,39.270454,36.37085,41.552635,43.80255,36.38816,45.734722,46.48309,37.43368,51.221813,51.684494,38.805454,42.88554,40.17626,36.721386,44.909690942132386,44.957302
469,44.29484,44.125015,37.0,35.0,35.0,30.0,34.0,23.0,37.0,35.333332,37.57371,45.20091,45.808155,37.80023,38.550743,40.28195,36.137688,43.955353,42.074474,37.48884,45.73117,45.05568,37.932793,51.512592,53.00129,39.378147,44.09534,40.16526,37.523834,42.44501165485211,43.779766
470,38.04228,39.307987,39.0,35.0,35.0,30.0,34.0,28.0,39.0,36.0,36.51057,39.47225,40.39404,36.868065,36.575813,36.53908,36.14395,38.97329,40.201298,36.743324,37.02751,38.33363,36.256878,50.68549,50.252403,39.67137,38.378273,37.975887,36.594566,37.528558405417485,37.845238
471,37.112427,36.111504,40.0,35.0,35.0,30.0,35.0,24.0,40.0,36.666668,36.778107,40.99092,48.04126,37.74773,40.276505,39.095284,37.569126,43.89541,41.893272,38.473854,38.093155,40.6223,37.02329,47.835976,51.388542,39.458992,36.608128,36.608147,36.65203,37.105411259298606,37.517143
472,36.07321,35.656033,41.0,35.0,38.0,30.0,38.0,28.0,41.0,39.0,38.268303,42.21366,46.346928,39.803413,40.77858,37.88141,39.444645,42.801712,42.66214,39.950428,38.81219,40.437798,38.95305,43.693287,45.4458,40.17332,34.456482,34.691933,37.86412,37.923983130404665,38.024582
473,51.69936,50.446438,62.0,60.0,47.0,65.0,67.0,57.0,62.0,58.666668,56.92484,51.091633,51.562817,56.772907,51.82051,49.347458,56.955128,51.300632,51.98622,56.825157,50.317795,52.07305,56.57945,54.51583,57.773643,57.62896,53.49489,52.799572,57.373722,51.65090422598758,51.35738
474,60.814007,59.184204,68.0,90.0,48.0,75.0,78.0,64.0,68.0,64.666664,63.703503,62.393795,62.399307,64.09845,66.697105,64.33789,65.17428,66.681694,66.141365,65.170425,60.29563,62.78519,63.573906,62.863205,62.21302,64.215805,60.691456,60.675446,63.672863,60.393516910998876,61.364937
475,64.181366,65.65802,67.0,85.0,54.0,75.0,70.0,63.0,67.0,63.666668,63.79534,65.861595,69.341545,64.2154,73.13826,70.64571,66.03456,71.87675,70.8117,65.719185,67.131516,65.919815,64.53288,65.09753,63.36042,64.02438,62.884647,63.419373,63.47116,62.407010472739884,64.88046
476,79.953926,77.29051,82.0,80.0,74.0,80.0,84.0,75.0,82.0,80.0,79.98848,79.70972,81.69742,79.92743,79.88666,80.23236,79.971664,81.255646,80.39228,80.31391,81.79677,81.0204,80.44919,70.57132,65.66257,77.64283,73.80044,76.029686,78.45011,79.90984810538095,80.51504
477,89.361084,88.79808,89.0,75.0,93.0,95.0,91.0,76.0,89.0,91.0,90.59027,96.982834,96.787315,92.49571,88.66211,90.10037,90.41553,97.44967,92.60907,92.61242,96.12541,95.27153,92.28136,68.371025,64.56082,85.34276,89.945404,87.74472,90.73635,94.63014833476623,93.28778
478,81.36023,81.85734,87.0,65.0,113.0,90.0,94.0,71.0,87.0,98.0,93.84006,79.90758,80.800995,93.4769,80.68757,79.02003,93.67189,85.65353,85.65955,94.91338,80.38414,78.21157,93.59604,63.86271,65.26738,89.465675,81.966675,77.8217,93.99167,79.87422615999449,80.41958
479,71.03354,73.52379,82.0,60.0,89.0,75.0,72.0,73.0,82.0,81.0,78.508385,70.2171,70.888664,78.304276,68.14348,66.10572,77.78587,66.84131,68.00372,77.46033,67.18982,66.236084,77.547455,58.90934,61.150925,75.47733,70.39577,71.367836,78.34894,72.29212477772525,71.88554
480,65.5376,64.641426,73.0,55.0,61.0,60.0,55.0,64.0,73.0,63.0,63.6344,65.177155,63.849346,63.54429,64.18599,60.429543,63.296497,62.34606,64.94508,62.836517,61.537865,62.41057,62.634468,60.567276,59.361572,62.39182,61.45221,62.957653,62.613052,66.41001063029314,66.40042
481,55.06075,57.05967,61.0,45.0,42.0,55.0,41.0,41.0,61.0,48.0,49.765186,60.298367,59.70394,51.074593,54.453194,57.20537,49.613297,59.233406,59.025265,50.80835,58.415165,58.812843,50.60379,55.523605,55.604755,49.8809,54.11527,54.318542,49.528816,56.05042351114285,57.15768
482,48.446793,50.63869,46.0,45.0,43.0,45.0,36.0,40.0,46.0,41.666668,43.3617,50.753937,51.910988,43.938484,50.064854,49.366943,43.766212,51.48531,51.50099,44.121326,50.887894,50.700348,43.971973,48.16081,48.17237,43.290203,47.391182,50.062286,43.097794,48.842760551486506,49.081955
483,41.02478,42.491165,41.0,40.0,36.0,35.0,37.0,27.0,41.0,38.0,38.756195,40.899044,41.387966,38.724762,35.625336,38.372158,37.406334,37.247772,39.066685,37.811943,39.58896,38.920742,38.39724,56.414577,53.548172,42.603645,41.626793,44.503674,38.9067,38.91179538455008,40.656418
484,39.374504,39.58127,38.0,45.0,40.0,35.0,39.0,26.0,38.0,39.0,39.093628,46.581,42.001472,40.89525,36.43065,38.329483,38.357662,37.24195,36.868877,38.560486,43.140045,42.792103,40.03501,52.46596,53.55962,42.36649,40.910652,41.03067,39.47766,43.49409185637542,43.297295
485,47.431736,46.576202,42.0,40.0,38.0,35.0,44.0,30.0,42.0,41.333332,42.857933,59.874584,55.921337,45.968647,49.750523,51.064335,43.43763,51.99589,49.24843,43.998974,54.77504,53.055523,44.69376,50.12243,52.57117,43.53061,44.808167,48.82557,42.20204,53.74867565180724,53.87824
486,44.592224,45.789913,42.0,40.0,34.0,35.0,41.0,29.0,42.0,39.0,40.398056,47.20958,49.240395,41.052395,44.402615,46.542572,40.350655,50.264896,45.419968,41.816223,46.74369,48.486557,40.93592,50.750957,51.283146,41.93774,40.74722,45.936954,39.436806,42.846032182821375,44.364246
487,43.709984,44.52985,41.0,40.0,40.0,40.0,39.0,42.0,41.0,40.0,40.927498,55.07633,52.7672,43.76908,43.4341,46.614902,40.858524,49.31697,46.35156,42.329243,51.633984,52.70448,42.908497,52.11177,56.054504,43.027943,43.982563,42.641426,40.99564,47.90810637228733,48.750935
488,44.065414,41.997364,46.0,40.0,41.0,45.0,42.0,44.0,46.0,43.0,43.266354,48.215786,48.778687,44.303947,42.49397,43.62124,42.873493,45.07489,42.631245,43.518723,45.64706,46.936264,43.661766,51.07467,50.37629,45.01867,45.287308,41.677963,43.571827,44.9816838905642,45.72392
489,41.984756,39.34883,42.0,40.0,38.0,40.0,41.0,41.0,42.0,40.333332,40.74619,47.746193,47.70751,42.186546,41.824375,40.145744,40.706093,43.62223,40.692516,41.155556,45.936726,46.43458,41.73418,46.093,46.815704,41.77325,43.678883,41.51883,41.16972,44.05027981125618,44.56653
490,40.72874,38.86921,42.0,35.0,36.0,40.0,39.0,38.0,42.0,39.0,39.432186,46.951797,45.475574,40.98795,42.107647,38.803032,39.776913,42.61918,40.033123,39.904793,44.841064,44.69391,40.460266,42.81447,44.70616,39.953617,39.838,38.512856,39.2095,43.56152089174076,43.68109
491,38.590984,37.56449,42.0,35.0,33.0,40.0,36.0,36.0,42.0,37.0,37.397747,44.492405,43.65369,38.8731,42.056236,39.06888,38.26406,41.8723,41.00742,38.218075,42.331474,42.716194,38.33287,40.434555,42.37098,37.85864,38.60462,37.127552,37.401154,41.354868361357866,41.19313
492,37.22754,37.791546,40.0,35.0,32.0,35.0,35.0,32.0,40.0,35.666668,36.056885,41.912872,40.605316,37.228218,40.649185,39.647793,36.912296,42.75128,41.86716,37.43782,41.55506,42.286976,37.138763,41.36024,41.188435,37.09006,36.654263,37.59953,35.913567,38.30341041207384,38.473682
493,75.785835,77.33579,60.0,50.0,49.0,55.0,60.0,54.0,60.0,56.333332,61.196457,63.14225,63.43252,58.03556,66.55731,64.714264,58.889328,63.4209,62.929222,58.105225,64.71486,66.02738,58.428715,65.06486,67.542915,58.516212,71.95258,73.4722,60.238144,72.4715859649995,70.86026
494,66.03785,70.03526,49.0,55.0,58.0,45.0,49.0,55.0,49.0,52.0,55.50946,60.86669,60.254982,54.216675,59.335182,62.729145,53.833794,58.84918,60.548115,53.712296,62.8462,64.190575,54.711548,64.0575,65.10187,55.014374,69.72095,69.53771,56.430237,64.51193483168109,64.29286
495,53.19884,54.412956,44.0,60.0,41.0,45.0,47.0,57.0,44.0,44.0,46.29971,65.32241,65.1268,49.330605,56.08195,55.91045,47.02049,55.32406,53.515842,46.831017,62.212265,63.20669,48.553066,54.39505,54.640182,46.598763,58.318718,60.39438,47.57968,61.020954404344316,60.36588
496,55.581955,52.824837,48.0,65.0,49.0,45.0,48.0,59.0,48.0,48.333332,50.14549,59.27879,59.13828,51.0697,54.12366,52.32718,49.780914,54.104336,55.67719,49.776085,55.11849,56.48182,50.02962,52.592113,51.820995,49.39803,51.43196,51.77308,49.10799,58.241752021093085,58.06209
497,49.765156,47.462833,54.0,65.0,54.0,50.0,53.0,56.0,54.0,53.666668,52.691288,47.233078,49.378235,52.05827,53.704365,53.55084,53.67609,52.677097,53.514412,53.419273,49.43664,49.733982,52.60916,47.869015,49.692196,52.217255,50.375694,47.303486,52.843925,47.06997965286175,47.861664
498,58.670307,60.26322,63.0,70.0,47.0,60.0,55.0,62.0,63.0,55.0,55.917576,63.021965,61.694885,57.005493,63.35376,63.775444,57.08844,64.51901,66.96708,57.379753,61.79757,61.76045,56.699394,53.34126,53.038834,54.585316,58.882088,59.840218,55.97052,59.719432754046146,60.65979
499,75.68011,73.93782,56.0,75.0,57.0,55.0,57.0,61.0,56.0,56.666668,61.42003,71.41714,69.17397,60.354286,76.107574,74.45257,61.526894,76.5311,73.896835,61.632774,69.29271,69.076454,59.823177,65.29753,63.605286,58.824383,80.99521,89.42135,62.748802,73.40315830511952,73.81385
500,92.03535,91.44983,59.0,85.0,59.0,55.0,58.0,51.0,59.0,58.666668,67.008835,77.53635,77.94487,63.384087,82.20728,82.13411,64.55182,84.0408,82.70652,65.0102,75.13718,74.61324,62.784294,65.38695,66.89893,60.346737,92.288925,92.46679,67.072235,85.39214075193905,85.46777
501,91.086876,90.430565,59.0,95.0,47.0,60.0,57.0,61.0,59.0,54.333332,63.52172,72.059906,73.12217,58.764977,78.58757,78.39325,60.396893,79.50163,80.40442,60.62541,71.26758,71.089424,58.566895,66.149635,67.39035,57.287407,90.32289,81.93584,63.330723,81.92521312128855,82.27917
502,87.191414,91.36835,62.0,105.0,81.0,65.0,65.0,66.0,62.0,69.333336,73.79785,84.31008,84.63956,73.07752,83.87717,81.85995,72.96929,81.95923,80.171844,72.48981,82.55037,82.78841,72.63759,73.53341,66.520065,70.383354,87.57848,93.75397,73.89462,88.0042300038928,87.64287
503,88.74614,87.852135,71.0,115.0,73.0,75.0,75.0,69.0,71.0,73.0,76.93654,82.95049,81.04709,75.487625,84.06082,86.14754,75.765205,84.57341,84.50177,75.89336,82.40692,82.58755,75.35173,72.06508,69.86663,72.766266,87.33125,86.935974,76.58281,87.37935564525816,87.04852
504,95.66202,96.326614,76.0,115.0,93.0,80.0,77.0,65.0,76.0,82.0,85.415504,92.91402,92.71295,84.7285,93.26268,96.33441,84.815674,96.29216,95.87941,85.573044,92.60922,93.784546,84.652306,77.26109,72.59322,80.81528,97.1185,98.33554,85.779625,95.2890640541332,95.1936
505,96.179855,99.62842,76.0,105.0,79.0,80.0,79.0,58.0,76.0,78.0,82.54497,98.78766,100.56329,83.196915,105.492966,105.591324,84.873245,107.497314,107.28809,85.37433,99.73657,100.380196,83.43414,74.997284,71.319016,77.24932,93.826355,96.39178,81.95659,101.44967973744302,97.86694
506,105.58042,106.716965,85.0,90.0,76.0,100.0,84.0,75.0,85.0,81.666664,87.6451,106.12927,103.55916,87.78232,108.479836,109.675835,88.36996,109.04558,108.26461,88.5114,105.367325,105.902084,87.59183,68.59991,67.73005,78.39998,107.13941,105.69281,88.03485,109.64495202888672,107.50296
507,108.79959,104.69229,91.0,75.0,80.0,105.0,96.0,71.0,91.0,89.0,93.9499,111.31257,113.08354,94.57814,114.30473,111.863235,95.32619,110.34028,112.09999,94.33507,111.37906,110.87519,94.594765,55.986843,51.92068,80.74671,105.10742,105.007904,93.026855,115.1392045297887,112.86643
508,105.135635,101.767715,86.0,60.0,82.0,100.0,98.0,72.0,86.0,88.666664,92.783905,98.666016,97.20848,91.166504,105.23628,101.8302,92.80907,111.36183,107.00516,94.340454,99.00635,99.65075,91.25159,63.19876,62.54889,82.29969,103.94724,100.56262,92.48681,104.88794758441938,101.72937
509,90.68258,90.26814,77.0,55.0,83.0,90.0,83.0,67.0,77.0,81.0,83.42065,80.23244,80.89478,80.808105,93.97868,93.24036,84.244675,97.69585,96.2482,85.173965,78.90338,78.58803,80.475845,72.73827,73.54837,78.93457,87.456085,89.763855,82.61402,87.25017812285196,84.51431
510,77.18017,78.21899,71.0,55.0,83.0,75.0,79.0,74.0,71.0,77.666664,77.545044,66.911156,71.32327,74.97779,75.643776,80.60373,77.16094,85.10383,85.19105,79.525955,64.44868,64.27301,74.36217,68.64841,68.240326,75.4121,78.10504,74.933716,77.77626,68.93674022340699,69.71226
511,70.949356,70.02924,64.0,55.0,79.0,65.0,65.0,62.0,64.0,69.333336,69.737335,61.747303,61.885727,67.43683,67.03661,66.82231,68.759155,72.18907,69.822,70.04727,54.214165,55.491047,65.55354,68.34754,68.643776,69.08688,76.370415,68.35259,71.092606,64.32142862581586,65.22887
512,48.84246,48.318283,52.0,55.0,54.0,60.0,61.0,67.0,52.0,55.666668,53.960617,40.79126,42.078312,51.947815,46.090675,47.70317,53.272667,52.268295,47.338688,54.817074,40.68271,40.080357,51.920677,58.70928,56.70546,56.42732,48.011906,49.350544,53.752975,41.224530740902395,42.542652
513,42.993706,44.016575,52.0,55.0,45.0,55.0,55.0,62.0,52.0,50.666668,48.74843,46.793533,47.65517,49.698383,44.17518,44.630886,49.043793,44.41962,42.426807,49.104904,43.79628,45.952297,48.94907,56.63276,54.37985,52.158188,44.0198,45.89826,49.00495,44.667374568755335,44.658604
514,48.066906,49.146255,57.0,55.0,41.0,55.0,55.0,62.0,57.0,51.0,50.266727,52.05152,51.582832,51.26288,48.960114,47.10632,50.49003,51.238953,49.247276,51.05974,50.07682,49.863464,50.769203,62.1699,51.91788,53.792473,48.60021,49.583683,50.40005,49.029933711417705,49.5734
515,54.79834,53.249207,59.0,60.0,56.0,55.0,55.0,51.0,59.0,56.666668,56.199585,54.28008,55.100426,56.07002,55.36671,53.69462,56.34168,56.579247,52.50497,56.644814,53.952347,54.238403,55.988087,57.918106,50.564194,56.979527,54.406727,55.47316,56.10168,54.00388219029131,54.150707
516,56.613274,54.35095,54.0,60.0,45.0,55.0,57.0,60.0,54.0,52.0,53.15332,54.07865,55.785275,52.51966,55.747208,53.40031,52.936802,57.75043,53.773933,53.437607,53.565987,53.427525,52.391495,59.55002,51.79769,53.887505,54.739502,56.272404,52.684875,54.563888442158785,54.787064
517,56.06881,55.07575,60.0,60.0,56.0,65.0,67.0,52.0,60.0,61.0,59.767204,54.627033,55.37122,59.406757,55.91542,53.47106,59.728855,56.906826,54.933315,59.976707,52.860565,53.495033,58.96514,62.54032,58.621532,61.38508,55.424526,52.395695,59.606133,55.06953366916711,55.051918
518,59.540234,59.2985,67.0,65.0,52.0,70.0,77.0,60.0,67.0,65.333336,63.88506,61.733265,61.71393,64.43332,57.309685,56.42347,63.327423,57.510624,56.485054,63.377655,58.53016,59.75316,63.632538,67.78403,64.51869,65.94601,55.987984,58.416252,62.996994,61.437505506039074,61.303146
519,74.35202,72.57953,76.0,70.0,78.0,80.0,87.0,70.0,76.0,80.333336,78.838005,72.12725,72.54048,78.281815,69.50469,66.53085,77.626175,70.64945,66.541016,77.91236,73.38746,74.03935,78.59686,69.79182,73.34578,77.69795,66.37603,74.69381,76.84401,73.84082936032176,74.102005
